,flood,address,address1,address2,address3,address4,address5,address6,followInfo,tag,priceInfo（万）,Unit
1305,美术馆东街    -  东四 ,2室1厅 , 57.41平米 , 南 北 , 简装 , 底层(共6层) , 1988年建 , 板楼,3人关注 / 9天以前发布,近地铁VR看装修房本满五年,720,"125,414元/平"
1306,海晟名苑北区    -  工体 ,1室0厅 , 46.1平米 , 西 , 其他 , 16层 , 2007年建 , 板塔结合,1人关注 / 2天以前发布,近地铁VR房源房本满五年,535,"116,053元/平"
1307,甘水桥    -  和平里 ,2室1厅 , 59.98平米 , 东 西 , 精装 , 高楼层(共14层) , 1988年建 , 板塔结合,5人关注 / 10天以前发布,近地铁VR房源房本满五年,709,"118,207元/平"
1308,冠城名敦道A区    -  广渠门 ,1室1厅 , 71.56平米 , 东 , 简装 , 高楼层(共23层) , 2011年建 , 塔楼,0人关注 / 11天以前发布,VR房源房本满两年,666,"93,069元/平"
1309,建国门北大街5号    -  建国门内 ,1室1厅 , 68.81平米 , 北 , 精装 , 中楼层(共24层) , 2008年建 , 板楼,3人关注 / 11天以前发布,近地铁VR房源房本满两年,475,"69,031元/平"
1310,春秀路    -  工体 ,1室1厅 , 52.18平米 , 南 北 , 精装 , 低楼层(共6层)  , 板楼,,3人关注 / 14天以前发布,近地铁VR看装修房本满五年,632,"121,120元/平"
1311,景泰东里    -  蒲黄榆 ,1室1厅 , 51.4平米 , 西 , 精装 , 高楼层(共9层) , 1994年建 , 板塔结合,2人关注 / 13天以前发布,近地铁VR房源房本满五年,475,"92,413元/平"
1312,中绦胡同甲2号院    -  安定门 ,1室1厅 , 40.3平米 , 南 , 其他 , 顶层(共6层) , 1985年建 , 板楼,1人关注 / 7天以前发布,近地铁VR看装修房本满五年,679,"168,487元/平"
1313,胡家园小区    -  东直门 ,1室1厅 , 38.53平米 , 南 , 精装 , 顶层(共6层)  , 板楼,,4人关注 / 10天以前发布,近地铁VR看装修房本满五年,490,"127,174元/平"
1314,后永康胡同6号院    -  东直门 ,3室1厅 , 74.5平米 , 南 北 , 精装 , 顶层(共5层)  , 板楼,,4人关注 / 22天以前发布,VR看装修随时看房,835,"112,081元/平"
1315,安德路47号院    -  安定门 ,3室1厅 , 68.63平米 , 东 西 , 简装 , 6层  , 板楼,,31人关注 / 11个月以前发布,近地铁VR看装修房本满五年随时看房,738,"107,534元/平"
1316,西营房    -  安定门 ,1室1厅 , 54.73平米 , 东 , 简装 , 中楼层(共16层)  , 塔楼,,17人关注 / 2个月以前发布,近地铁VR房源房本满五年随时看房,610,"111,457元/平"
1317,东直门南大街    -  东直门 ,2室1厅 , 65.33平米 , 西 , 精装 , 高楼层(共18层) , 1991年建 , 塔楼,3人关注 / 2个月以前发布,近地铁VR看装修房本满两年随时看房,760,"116,333元/平"
1318,盛德紫阙    -  和平里 ,3室1厅 , 145.61平米 , 西南 , 精装 , 中楼层(共20层)  , 板塔结合,,2人关注 / 1个月以前发布,近地铁VR看装修房本满两年随时看房,1700,"116,751元/平"
1319,西水井胡同    -  朝阳门内 ,2室1厅 , 75.42平米 , 东 南 西 , 精装 , 中楼层(共16层)  , 板楼,,25人关注 / 4个月以前发布,近地铁VR看装修房本满五年随时看房,830,"110,051元/平"
1320,西水井胡同    -  朝阳门内 ,2室1厅 , 75.42平米 , 东 南 西 , 精装 , 中楼层(共16层)  , 板楼,,25人关注 / 4个月以前发布,近地铁VR看装修房本满五年随时看房,830,"110,051元/平"
1321,北京上舍    -  广渠门 ,2室1厅 , 63.25平米 , 西 , 精装 , 低楼层(共15层) , 2008年建 , 塔楼,17人关注 / 2个月以前发布,VR看装修房本满五年随时看房,798,"126,167元/平"
1322,巷上嘉园    -  安定门 ,2室1厅 , 99.35平米 , 西南 , 简装 , 中楼层(共12层) , 2005年建 , 塔楼,30人关注 / 7个月以前发布,近地铁VR看装修房本满五年随时看房,1200,"120,786元/平"
1323,东革新里40号院    -  永定门 ,2室1厅 , 62.8平米 , 南 北 , 简装 , 顶层(共6层) , 1985年建 , 板楼,10人关注 / 2个月以前发布,近地铁VR房源房本满两年随时看房,520,"82,803元/平"
1324,本家润园一期    -  东花市 ,2室1厅 , 67.29平米 , 东南 , 简装 , 高楼层(共12层) , 2005年建 , 板楼,32人关注 / 3个月以前发布,近地铁VR房源房本满五年随时看房,930,"138,208元/平"
1325,安外大街3号院    -  安定门 ,2室1厅 , 51.86平米 , 东 西 , 简装 , 高楼层(共12层)  , 板塔结合,,30人关注 / 4个月以前发布,VR房源房本满五年随时看房,619,"119,360元/平"
1326,西营房    -  安定门 ,1室1厅 , 57.26平米 , 西 , 其他 , 中楼层(共19层)  , 塔楼,,21人关注 / 7个月以前发布,近地铁VR看装修房本满五年随时看房,615,"107,405元/平"
1327,琉璃井东街    -  永定门 ,2室1厅 , 47.72平米 , 东 , 简装 , 底层(共6层) , 1983年建 , 板楼,17人关注 / 6个月以前发布,近地铁VR看装修房本满五年随时看房,485,"101,635元/平"
1328,仓南胡同12号院    -  朝阳门内 ,3室1厅 , 80.86平米 , 南 北 , 简装 , 高楼层(共6层) , 1988年建 , 板楼,29人关注 / 9个月以前发布,近地铁VR看装修房本满五年随时看房,950,"117,488元/平"
1329,培新街乙5号院    -  广渠门 ,2室1厅 , 71.66平米 , 东 西 , 精装 , 高楼层(共16层) , 1999年建 , 板塔结合,14人关注 / 1个月以前发布,VR看装修房本满两年随时看房,906,"126,431元/平"
1330,朝阳门内大街75号院    -  朝阳门内 ,2室1厅 , 78.57平米 , 南 北 , 简装 , 底层(共4层)  , 板楼,,6人关注 / 3个月以前发布,近地铁VR看装修房本满两年随时看房,1038,"132,112元/平"
1331,长青园    -  左安门 ,1室1厅 , 52.1平米 , 东 , 简装 , 顶层(共6层) , 1990年建 , 板楼,4人关注 / 2个月以前发布,近地铁VR看装修房本满两年随时看房,519,"99,617元/平"
1332,宝华家园    -  永定门 ,2室1厅 , 89.51平米 , 西南 , 简装 , 中楼层(共21层) , 2000年建 , 塔楼,1人关注 / 1个月以前发布,VR房源房本满五年随时看房,750,"83,790元/平"
1333,青年湖东里    -  安定门 ,1室1厅 , 50.37平米 , 东 , 简装 , 中楼层(共6层) , 1992年建 , 板楼,42人关注 / 2个月以前发布,近地铁VR看装修房本满两年随时看房,570,"113,163元/平"
1334,青年湖东里    -  安定门 ,2室1厅 , 69.36平米 , 南 , 简装 , 低楼层(共18层)  , 塔楼,,26人关注 / 8个月以前发布,近地铁VR看装修房本满两年随时看房,830,"119,666元/平"
1335,冠城名敦道A区    -  广渠门 ,1室1厅 , 107.02平米 , 东 , 精装 , 中楼层(共23层) , 2009年建 , 塔楼,7人关注 / 6个月以前发布,VR看装修房本满五年随时看房,860,"80,359元/平"
1336,青年湖西里    -  安定门 ,3室1厅 , 73.69平米 , 南 北 , 简装 , 底层(共5层)  , 板楼,,21人关注 / 7个月以前发布,近地铁VR房源房本满五年随时看房,1020,"138,418元/平"
1337,西革新里124号    -  永定门 ,2室1厅 , 57.24平米 , 南 北 , 精装 , 6层 , 1981年建 , 板楼,60人关注 / 7个月以前发布,近地铁VR看装修房本满五年随时看房,480,"83,858元/平"
1338,甘水桥    -  和平里 ,3室1厅 , 74.62平米 , 东 , 简装 , 高楼层(共14层) , 1988年建 , 板塔结合,8人关注 / 1个月以前发布,近地铁VR看装修房本满五年随时看房,840,"112,571元/平"
1339,安外大街80号院    -  和平里 ,2室1厅 , 55.15平米 , 西 东 , 简装 , 顶层(共6层)  , 板楼,,6人关注 / 1个月以前发布,近地铁VR房源房本满五年随时看房,658,"119,311元/平"
1340,六铺炕    -  安定门 ,2室1厅 , 55.41平米 , 东 , 其他 , 顶层(共5层)  , 板楼,,12人关注 / 3个月以前发布,近地铁VR看装修房本满五年随时看房,660,"119,113元/平"
1341,郭庄北里    -  永定门 ,2室1厅 , 67.23平米 , 南 北 , 简装 , 中楼层(共6层) , 1995年建 , 板楼,27人关注 / 5个月以前发布,近地铁VR看装修房本满五年随时看房,585,"87,015元/平"
1342,安外大街3号院    -  安定门 ,2室1厅 , 55.2平米 , 南 北 , 简装 , 顶层(共6层) , 1988年建 , 板楼,51人关注 / 9个月以前发布,VR看装修房本满五年随时看房,645,"116,848元/平"
1343,青年湖东里    -  安定门 ,2室1厅 , 64.38平米 , 南 , 简装 , 低楼层(共18层)  , 塔楼,,52人关注 / 8个月以前发布,近地铁VR看装修房本满两年随时看房,780,"121,156元/平"
1344,长青园    -  左安门 ,1室1厅 , 52.1平米 , 东 , 其他 , 中楼层(共6层) , 1990年建 , 板楼,11人关注 / 7个月以前发布,近地铁VR看装修房本满五年随时看房,528,"101,344元/平"
1345,仓南胡同12号院    -  朝阳门内 ,2室1厅 , 53.13平米 , 南 北 , 简装 , 地下室(共6层) , 1988年建 , 板楼,10人关注 / 7个月以前发布,近地铁VR看装修房本满五年随时看房,550,"103,520元/平"
1346,朝阳首府    -  朝阳门内 ,2室1厅 , 87.66平米 , 西 , 精装 , 低楼层(共15层)  , 塔楼,,2人关注 / 1个月以前发布,近地铁VR看装修房本满五年随时看房,1160,"132,330元/平"
1347,华龙美晟    -  永定门 ,2室2厅 , 88.78平米 , 东 西 , 简装 , 低楼层(共12层) , 2009年建 , 板塔结合,46人关注 / 4个月以前发布,近地铁VR看装修房本满五年随时看房,779,"87,745元/平"
1348,小黄庄一区    -  安贞 ,2室1厅 , 60.3平米 , 南 北 , 精装 , 高楼层(共6层)  , 板楼,,14人关注 / 3个月以前发布,VR看装修房本满五年随时看房,750,"124,379元/平"
1349,朝阳门内大街75号院    -  朝阳门内 ,2室1厅 , 78.57平米 , 东 西 , 精装 , 底层(共6层)  , 板楼,,6人关注 / 4个月以前发布,近地铁VR看装修房本满五年随时看房,1028,"130,839元/平"
1350,安外大街3号院    -  安定门 ,1室1厅 , 45.23平米 , 西 , 简装 , 低楼层(共6层) , 1988年建 , 板楼,10人关注 / 1个月以前发布,VR看装修房本满五年随时看房,548,"121,159元/平"
1351,民安小区东直门内北小街    -  东直门 ,1室1厅 , 59.84平米 , 西 , 简装 , 低楼层(共16层) , 2003年建 , 板楼,13人关注 / 1个月以前发布,VR房源房本满五年随时看房,658,"109,960元/平"
1352,安外大街3号院    -  安定门 ,2室1厅 , 62.27平米 , 南 北 , 精装 , 中楼层(共6层)  , 板楼,,5人关注 / 1个月以前发布,VR看装修房本满两年随时看房,715,"114,823元/平"
1353,左安漪园    -  左安门 ,2室2厅 , 90.38平米 , 西 北 , 其他 , 中楼层(共15层)  , 板塔结合,,8人关注 / 1个月以前发布,近地铁VR看装修房本满五年随时看房,1035,"114,517元/平"
1354,民安小区东直门内北小街    -  东直门 ,3室1厅 , 102.04平米 , 东北 , 简装 , 底层(共14层) , 2003年建 , 板楼,6人关注 / 3个月以前发布,VR看装修房本满五年随时看房,1200,"117,601元/平"
1355,后永康胡同2号院4号院    -  东直门 ,3室1厅 , 72.03平米 , 南 北 , 精装 , 高楼层(共6层) , 1994年建 , 板楼,29人关注 / 5个月以前发布,近地铁VR看装修房本满五年随时看房,825,"114,536元/平"
1356,和平里中街3号院    -  和平里 ,2室1厅 , 88.3平米 , 西北 , 精装 , 低楼层(共21层) , 2007年建 , 塔楼,9人关注 / 3个月以前发布,近地铁VR看装修房本满五年随时看房,1080,"122,311元/平"
1357,长安太和    -  建国门内 ,2室1厅 , 174.27平米 , 南 , 精装 , 低楼层(共24层) , 2012年建 , 板塔结合,29人关注 / 6个月以前发布,VR房源房本满五年随时看房,2550,"146,325元/平"
1358,郭庄北里    -  永定门 ,2室1厅 , 57.29平米 , 南 北 , 简装 , 高楼层(共6层) , 1983年建 , 板楼,14人关注 / 1个月以前发布,近地铁VR房源房本满五年随时看房,506,"88,323元/平"
1359,三元街甲19号院    -  永定门 ,3室1厅 , 53.72平米 , 南 北 , 简装 , 底层(共5层) , 1970年建 , 板楼,42人关注 / 3个月以前发布,近地铁VR看装修房本满两年随时看房,478,"88,980元/平"
1360,前门东大街    -  前门 ,2室1厅 , 62.91平米 , 南 北 , 简装 , 顶层(共10层) , 1979年建 , 板楼,19人关注 / 3个月以前发布,近地铁VR房源房本满两年随时看房,630,"100,144元/平"
1361,安德路55号院    -  安定门 ,2室1厅 , 64.37平米 , 南 北 , 精装 , 底层(共4层)  , 板楼,,19人关注 / 6个月以前发布,近地铁VR看装修房本满五年随时看房,699,"108,591元/平"
1362,瑞士公寓    -  朝阳门外 ,1室1厅 , 104.18平米 , 西 北 , 精装 , 中楼层(共19层)  , 塔楼,,0人关注 / 1个月以前发布,近地铁VR房源房本满五年随时看房,1030,"98,868元/平"
1363,东棉花胡同2号院    -  地安门 ,2室1厅 , 62.53平米 , 东 , 精装 , 中楼层(共5层) , 1985年建 , 板楼,25人关注 / 3个月以前发布,VR看装修房本满五年随时看房,820,"131,138元/平"
1364,左安漪园    -  左安门 ,2室1厅 , 83.34平米 , 北 , 精装 , 顶层(共15层) , 2004年建 , 板塔结合,20人关注 / 3个月以前发布,近地铁VR房源房本满五年随时看房,828,"99,353元/平"
1365,新景家园东区    -  崇文门 ,1室1厅 , 59.28平米 , 南 , 其他 , 底层(共13层) , 2005年建 , 板楼,8人关注 / 2个月以前发布,近地铁VR看装修房本满两年随时看房,715,"120,615元/平"
1366,左安浦园    -  左安门 ,1室1厅 , 67.79平米 , 东南 , 简装 , 低楼层(共16层) , 2004年建 , 塔楼,12人关注 / 2个月以前发布,VR房源房本满五年随时看房,629,"92,787元/平"
1367,柏林寺西    -  和平里 ,2室1厅 , 59.99平米 , 南 , 简装 , 高楼层(共6层)  , 板楼,,11人关注 / 5个月以前发布,近地铁VR看装修房本满两年随时看房,799,"133,189元/平"
1368,上龙西里    -  安定门 ,1室1厅 , 54.96平米 , 南 西 , 简装 , 高楼层(共18层)  , 塔楼,,18人关注 / 2个月以前发布,VR看装修房本满五年随时看房,650,"118,268元/平"
1369,富莱茵花园    -  永定门 ,3室1厅 , 98.38平米 , 南 西 北 , 其他 , 中楼层(共21层) , 1995年建 , 塔楼,15人关注 / 3个月以前发布,VR看装修房本满两年随时看房,745,"75,727元/平"
1370,锡拉胡同21号院    -  灯市口 ,3室1厅 , 79.19平米 , 东 西 北 , 简装 , 顶层(共6层)  , 板楼,,16人关注 / 一年前发布,近地铁VR看装修房本满五年随时看房,845,"106,706元/平"
1371,美术馆后街    -  东四 ,2室1厅 , 59.76平米 , 东南 , 简装 , 高楼层(共13层) , 1989年建 , 塔楼,31人关注 / 8个月以前发布,近地铁VR看装修房本满五年随时看房,798,"133,535元/平"
1372,东直门北大街    -  东直门 ,2室1厅 , 62.55平米 , 东南 , 其他 , 低楼层(共18层) , 1995年建 , 板塔结合,1人关注 / 2个月以前发布,近地铁VR看装修房本满两年随时看房,760,"121,503元/平"
1373,柏林寺西    -  和平里 ,2室1厅 , 60.68平米 , 南 北 , 精装 , 顶层(共6层)  , 板楼,,28人关注 / 5个月以前发布,近地铁VR看装修房本满五年随时看房,765,"126,072元/平"
1374,东四二条11号院    -  东四 ,2室1厅 , 47.63平米 , 南 , 简装 , 5层  , 板楼,,19人关注 / 9个月以前发布,近地铁VR看装修房本满五年随时看房,635,"133,320元/平"
1375,东直门外大街(东城）    -  东直门 ,2室1厅 , 54.94平米 , 南 北 , 精装 , 顶层(共6层)  , 板楼,,4人关注 / 1个月以前发布,近地铁VR房源房本满两年随时看房,636,"115,763元/平"
1376,青年沟    -  和平里 ,2室2厅 , 78.15平米 , 南 北 , 精装 , 高楼层(共6层) , 1995年建 , 板楼,5人关注 / 1个月以前发布,近地铁VR房源房本满五年随时看房,878,"112,349元/平"
1377,和平新城一期    -  和平里 ,2室1厅 , 126.38平米 , 东 南 北 , 精装 , 中楼层(共20层)  , 板塔结合,,6人关注 / 1个月以前发布,近地铁VR房源房本满五年随时看房,1680,"132,933元/平"
1378,花市枣苑三期    -  东花市 ,1室0厅 , 52.14平米 , 北 , 简装 , 中楼层(共17层) , 2005年建 , 塔楼,6人关注 / 1个月以前发布,近地铁VR房源房本满五年随时看房,605,"116,034元/平"
1379,藏经馆胡同15号院    -  东直门 ,3室1厅 , 62.24平米 , 南 北 , 精装 , 顶层(共5层) , 1985年建 , 板楼,1人关注 / 1个月以前发布,VR看装修房本满两年随时看房,925,"148,619元/平"
1380,国瑞城中区    -  崇文门 ,2室1厅 , 74.54平米 , 东 , 简装 , 高楼层(共16层) , 2006年建 , 塔楼,15人关注 / 4个月以前发布,VR看装修房本满五年随时看房,850,"114,033元/平"
1381,郭庄北里    -  永定门 ,2室1厅 , 58.27平米 , 南 北 , 简装 , 高楼层(共6层) , 1990年建 , 板楼,17人关注 / 1个月以前发布,近地铁VR房源房本满五年随时看房,510,"87,524元/平"
1382,新景家园东区    -  崇文门 ,1室1厅 , 59.19平米 , 南 , 精装 , 低楼层(共13层) , 2004年建 , 板楼,10人关注 / 1个月以前发布,近地铁VR房源房本满五年随时看房,710,"119,953元/平"
1383,东花市北里中区    -  东花市 ,1室1厅 , 47.72平米 , 东 , 简装 , 低楼层(共6层) , 1990年建 , 塔楼,14人关注 / 3个月以前发布,近地铁VR看装修房本满两年随时看房,498,"104,359元/平"
1384,骑河楼大街    -  灯市口 ,3室1厅 , 80.37平米 , 东 西 , 简装 , 6层  , 板楼,,21人关注 / 8个月以前发布,近地铁VR看装修房本满五年随时看房,930,"115,715元/平"
1385,建予园    -  永定门 ,2室1厅 , 76.76平米 , 南 北 , 精装 , 高楼层(共6层) , 2001年建 , 板楼,23人关注 / 2个月以前发布,近地铁VR看装修房本满五年随时看房,655,"85,331元/平"
1386,营房西街    -  崇文门 ,1室1厅 , 45.65平米 , 南 , 精装 , 顶层(共6层) , 1990年建 , 板楼,3人关注 / 3个月以前发布,近地铁VR看装修房本满五年随时看房,538,"117,854元/平"
